episode,Episode_reward,Loss
0,657.7699682341646,1.6047102739941328
1,741.421830866049,1.2320649734511973
2,1010.8170828765863,0.9718233562028036
3,585.8543295228744,0.8969319800054655
4,453.78577626148723,1.2953594673983753
5,545.016070931018,0.8758887750003487
6,722.6998039784954,0.8033099990291521
7,617.5163861853327,1.1971778414491565
8,679.2840537720624,0.9659041729103773
9,888.0850456659937,0.9104325862787664
10,1274.551078093359,0.7062521255901083
11,609.0866499301262,1.2978527921438217
12,507.1946827651019,1.324790196348913
13,439.9329835900568,319.62843377623705
14,621.4889835119759,18.179798319330438
15,217.75152883734768,180.82426246220712
16,1207.6817197118212,160.30821530759334
17,327.27922336854726,184.96000456568785
18,577.1480071137122,109.97198849415406
19,552.5355515087364,65.81418244021944
20,987.7418108106825,153.56103112615645
21,797.4532585025479,2.216644178070128
22,636.2371532398427,130.8987690806249
23,505.47168778931524,105.40900770654902
24,593.6674354163406,2.8845477199042215
25,791.7823029145914,75.07775176769123
26,989.2294173801816,3.4323068986414
27,914.3280679762773,44.69988783949986
28,1081.802421157379,1.527932599959895
29,647.3484793543671,1.1056414896762
30,676.7029329555421,1.2003427899675443
31,598.6762616042718,1.4157546663936227
32,650.9983701888573,1.7418500788230449
33,227.84295436446448,1.3316378401871771
34,769.1410937019758,1.2703577621933073
35,981.0654609649355,1.0433146960195154
36,409.5552284037708,1.29058510273695
37,756.4582697774372,1.293110942253843
38,989.6016166173945,1.3201823277864606
39,879.7014148298749,0.7896147843310609
40,606.2255761492988,1.1582639595167712
41,360.4638781926357,1.342693071393296
42,740.8920791353033,1.1141161992633715
43,896.6942522197108,1.168935031639412
44,873.8637253023333,1.2921848744573072
45,560.4597285642925,1.988789633801207
46,140.5374719053144,1.195019425712526
47,682.8957048285884,0.9934769170638174
48,473.0310390644,0.8654892947617918
49,818.2220129637443,896.321189001361
50,802.7265860913869,27.57496188275516
51,845.1777867025916,92.20751473558602
52,654.5021887855645,80.30115354578942
53,585.5307314443593,83.65124772679992
54,845.9463043227476,30.290318318218922
55,694.6706817987265,54.299834366091524
56,613.8021722967809,48.51629188241437
57,903.2102468408258,43.37871470607352
58,815.4838517719433,69.18352664544247
59,691.2234550675831,45.65265869359486
60,738.398510559101,53.12044364320114
61,988.0149503377453,28.243082189057024
62,872.7565092648363,35.52136377120391
63,522.3607758255664,61.9642098199157
64,939.5149256003133,53.62133268230595
65,528.2733680452642,59.31429050357081
66,622.6697155729164,34.21554486079607
67,524.7869526662333,80.27179935287684
68,699.7054870723222,54.56824703367427
69,713.0937205865584,26.40993228035979
70,865.5622854021367,35.772829541531394
71,991.2607995509853,62.4396010876121
72,772.1210306185158,62.01166544293519
73,519.1364399455068,0.9274259179038927
74,638.3346209489388,1.4084716410911642
75,796.6352554973398,1.1020234792027623
76,986.1998247176834,1.3542930107191204
77,797.5796795530553,1.6309286039043218
78,823.7226681909644,1.8099673420190812
79,930.82039376086,1.7033339199237525
80,820.4611344323343,1.6588899223692715
81,1034.2203786086498,1.735698414631188
82,752.2210007788443,1.6143426054902374
83,804.4574903195851,1.5038255631877109
84,440.8083117163085,1.4104081758018583
85,1218.5512424030617,1.5998879174515606
86,874.8138173604051,1.6017067748308182
87,1005.4329930406075,1.418171486761421
88,956.283499496717,1.440827597649768
89,698.5383617788175,1.4421162534691394
90,1146.3912794672015,1.1645625339820982
91,964.830013104155,1.2919073515851052
92,688.4255725017973,1.1422696312051266
93,892.807480745041,157.81273243432864
94,277.2838085743963,1.2993532125512137
95,829.5245489134162,86.64202076438349
96,602.3332457550607,1.5967550634080545
97,385.60775701476905,58.25098397771828
98,855.9900525178806,56.213444002233445
99,890.5899028181482,30.262570111788808
100,422.99744238431094,51.150303722829555
101,912.3405030235209,32.14856512033381
102,608.1840440320796,35.7809719348792
103,639.2492208199283,27.957553137456998
104,798.8418179732055,54.02851845774799
105,828.4678378292141,31.360572278019973
106,817.3956936032326,49.84500282710418
107,1083.4464779911611,29.690633027278817
108,191.9272643269651,15.243440614962019
109,1297.3553391861526,0.9017486137757078
110,656.8467259063126,1.077456931322813
111,830.1312974528229,67.75833796218504
112,870.4854682696786,3.348510543401353
113,804.5474229926778,37.34376974258106
114,653.1678876197341,24.366593708265572
115,1173.413378459073,39.01306232727133
116,667.7944263123983,27.718670410201884
117,744.8335799637006,66.11521061270963
118,692.5385717267626,20.3006531549152
119,684.7788292142965,30.776968075758777
120,896.2528062681977,33.88413598877378
121,991.110947865889,30.798458671909756
122,698.2600876382379,34.86901569281239
123,686.6156919081393,34.72383700818289
124,850.3481063703301,13.172631555690895
125,460.56069761872226,24.915371839310975
126,787.6267170307474,27.96395141138695
127,472.0811668745929,30.454902243739927
128,828.7690015029069,12.512505987482145
129,709.961578961791,2.0149947862047703
130,963.1654101515135,1.6796502958703785
