episode,Episode_reward,Loss
0,-63.53886957332403,0.003414769070332113
1,-75.94548167439605,0.0022377355994649406
2,-71.20759838370681,0.002696650205361948
3,-63.733860488610624,0.0018919267925957683
4,-59.12849768213541,0.001969026874394331
5,-68.20738376297737,0.0019921057161627685
6,-61.45109398526864,0.001857080724912521
7,-68.00348694952,0.0024632462063345884
8,-67.40819941102407,0.002011137913304992
9,-57.00477364219585,0.0017298790154382003
10,-83.89798133644608,0.001335289842027123
11,-82.93167983167291,0.0014912024784644018
12,-65.64247124736094,0.0017418848246779817
13,-68.98736329868728,0.0019345135688672598
14,-74.76132317851203,0.0018751521754165879
15,-53.40091325111079,0.001983369814333855
16,-78.27347660497615,0.002056534854509664
17,-75.15897721199725,0.0016497021145733014
18,-61.486779689944804,0.0027722040603293864
19,-82.42163928543184,0.00324139327285593
20,-78.59556130849406,0.0026110336925376032
21,-74.7668926809056,0.00230194320960436
22,-78.96405712278076,0.0035214313772121385
23,-62.145708004288544,0.0024667852373568165
24,-58.42105964573628,0.0028088326085708103
25,-59.02562680908049,0.0029128784957356403
26,-66.43415688979492,0.0029723992738945526
27,-72.08893055334224,0.0020142055437463568
28,-63.83419446674507,0.001694296068362746
29,-75.4011556644593,0.0023535782303770246
30,-70.75603487743189,0.002067460330254107
31,-59.182527019560816,0.0022114900676751858
32,-74.01052118392522,0.0025983435015041324
33,-75.90755539037299,0.0019798104050460096
34,-72.73478186109705,0.002038739396302844
35,-69.10043807097999,0.0016541737292754988
36,-61.41769320064905,0.002148675394601014
37,-64.61880385652339,0.0018930857294071756
38,-76.15604747125164,10.526993518667496
39,-67.96073111542557,8.405893887460843
40,-73.04622449879403,6.255753516820477
41,-62.7538560239136,4.071546123401858
42,-79.46531574221868,5.021414116314918
43,-74.12512423444403,6.018295362102435
44,-73.07617543558632,5.818963084753123
45,-66.69262326908184,0.20442979426225066
46,-63.207366678806025,6.769739853990322
47,-80.26438167224855,3.329192643481365
48,-75.50410532312127,3.321126206761692
49,-66.08687083586017,5.85030336159296
50,-60.200526668001395,1.5221549897739168
51,-85.12808312495059,3.7311015100519582
52,-77.62116622727103,4.398271888547751
53,-72.26197766923356,4.107288417571981
54,-87.41550982922789,0.011236260177538497
55,-75.48019421665525,0.007733055431453977
56,-63.42692895404246,0.006932733202775126
57,-74.4266992156911,0.004712335247022565
58,-77.59105350096357,0.0048794472114241216
59,-65.67648680886134,0.0038189490347212995
60,-74.52189411047155,0.004276825215747522
61,-58.999272284953356,0.002952828580455389
62,-71.01658395109624,0.0026326024782974853
63,-79.24018109860533,0.0039229602454361155
64,-65.37670345782145,0.0026905508111667586
65,-73.4789530052705,0.002731761147006182
66,-75.4658602776707,0.00307849197924952
67,-67.68487487179614,0.0037853779159195255
68,-87.86957525327232,0.004206498357852979
69,-61.90951216229838,0.0027517784402516553
70,-78.10932196602742,0.0023066701511561404
71,-75.97047793448107,22.642568269838776
72,-70.29928266673956,10.148466861558264
73,-76.57897548282762,8.498571523928549
74,-89.17739222626663,1.3654472920158878
75,-85.04214416643131,8.439055314112192
76,-62.092467702243084,8.893629404177045
77,-74.72066532091793,6.50806308547486
78,-67.03735646486827,7.45572551759542
79,-97.34781782280776,0.8235283453995362
80,-68.49831200223738,7.4221180474001445
81,-72.4939493683613,5.967849546727666
82,-63.82494607164225,7.107912397016771
83,-83.4215354682486,2.7786442835928757
84,-88.25519532153557,5.002157389815547
85,-77.25198158023812,6.702201237608388
86,-87.23204102883096,0.6086370642686961
87,-76.05175297516101,0.007140677909483202
88,-77.94469728336487,0.007259352638066048
89,-73.00748361437843,0.0065765869848110016
90,-70.78365206429143,0.005505679754496669
91,-85.21215114228085,0.004577591497181856
92,-73.53413631349488,0.00657333464921976
93,-77.58178381284863,0.004650073621232878
94,-76.23421778987444,0.005715695223407238
95,-69.65200218226636,0.005300669060161454
96,-73.58181564919018,0.005190081753462437
97,-64.53535477549569,0.003914735343169013
98,-72.10830752228179,0.004332352180063026
99,-76.57263269231383,0.005555996369912464
100,-67.89431025969108,0.0034574025528490895
101,-62.55288374758627,0.0040529045063158265
102,-78.35484704013321,0.0044727713176689575
103,-84.84725426803483,0.003912550532804744
104,-58.573499053714436,0.004482994022037019
105,-66.55091046521633,0.0027719006151528448
106,-71.64016491553942,7.598980129600204
107,-84.71776217437662,3.998865571084898
108,-89.5494515669703,2.7647505226550857
109,-87.83899682776452,1.3249883800907991
110,-90.29539403997487,1.6671471608662978
111,-78.67968946710644,2.6780554485617905
112,-71.53648856828858,2.8285874073129524
113,-88.97522040329946,1.6939644989879161
114,-69.75050020140121,2.6351914354522887
115,-73.91109147695167,1.9301652207801816
116,-71.40567476448025,1.4777609794645103
117,-85.37654202614543,2.207119125915633
118,-91.10398721110164,0.8095918899876415
119,-81.76347104548694,3.753545229913143
120,-81.29492914539439,0.33188415943121075
121,-69.5530812152687,2.077516286320024
122,-79.94202978035604,0.8394468534944463
123,-82.24435530986338,1.8093581527171045
124,-85.99767933409603,1.6144658683667512
125,-57.93053407678245,1.4052754370834009
126,-73.95776798393517,2.107504766346683
127,-83.95237948429694,0.005405978868438978
128,-84.81023185653429,0.5602351164742504
129,-81.64141632528022,0.794013039204292
130,-74.3448503869742,1.2078737550738878
131,-83.54109267121106,0.16435294961705949
132,-83.43438615966201,1.4042115334384289
133,-70.86204282643963,0.32594720597568083
134,-79.78322894401481,1.740302320437404
135,-80.45304715492784,0.29220386270717424
136,-66.63216871355343,1.0958786133152172
137,-72.7999717390311,1.7131799337301346
138,-74.76682324044206,0.005169419196099625
139,-84.03501624568177,0.0044467371538485165
140,-81.19780916561243,0.00352745555472211
141,-72.87188726483963,0.004331345386199246
142,-72.97459427640824,0.003734151430107886
143,-75.75486228603218,0.0034873737770249134
144,-78.86618581656505,0.0029977362279896623
145,-68.78551625602033,0.002630910352781939
146,-77.18845799657205,1.3013324411859868
147,-82.65550149468875,0.7148955420784477
148,-82.31216767816811,0.4416517202916293
149,-67.99474540833155,0.7966882292016817
150,-89.26252143091766,0.4632901216065511
151,-70.85330963000814,0.5297316154180589
152,-62.53192989015601,0.714160833881615
153,-78.60341969133852,0.5547062749703764
154,-71.13760029053144,0.547764692579658
155,-59.11919842324882,0.6725434107393812
156,-62.03056791063845,0.5475883230030013
157,-72.46054919570841,0.6032124670832126
